II.2 29.08,Економіка природокористування й охорони навколишнього середовища.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.07.01,Економіка промисловості.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.07.02,Економіка сільського господарства й аграрно-промислового комплексу.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.02.02,"Економіка та управління науково-технічним прогресом, інвестиційні та інноваційні процеси.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.07.05,Економіка торгівлі та послуг.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.07.04,Економіка транспорту і зв'язку.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.03.02,Економіко-математичні методи та моделі.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 04.00.19,Економічна геологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.01.04,Економічна історія та історія економічної думки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 25.00.04,Економічна соціологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 05.00.02,Економічна та соціальна географія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.01.01,Економічна теорія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.01,Економічна теорія та історія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 18.22.10,Експлуатація автомобільного транспорту.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 18.22.19,Експлуатація водного транспорту.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 18.22.08,Експлуатація залізничного транспорту.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.02.17,Експлуатація і відновлення озброєння та військової техніки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 18.22.14,Експлуатація повітряного транспорту.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 18.22.09,Електрифікація залізничного транспорту.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.09.01,Електричні машини та апарати.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 13.14.02,"Електричні станції, мережі та системи.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.09.08,Електроакустика та звукотехніка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.27,Електроніка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.07.10,Електроракетні двигуни та енергоустановки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.09.10,Електротермічні процеси та установки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.09,Електротехніка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.09.03,Електротехнічні комплекси та системи.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 13.14.15,Електрохімічні енергоустановки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 02.00.05,Електрохімія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.13.05,Елементи та пристрої обчислювальної техніки та систем керування.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.14,Ендокринологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 13.14,Енергетика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.04,Енергетичне машинобудування.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 13.14.01,Енергетичні системи та комплекси.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 03.00.09,Ентомологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.02.02,Епідеміологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 10.01.04,Ергономіка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 27.00.08,Естетика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 27.00.07,Етика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 21.00.05,Етнологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 26.00.05,Етнополітологія та етнодержавознавство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.01.08,Журналістика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.02.02,Загальна механіка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 32.00.01,"Загальна психологія, історія психології.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 04.00.01,Загальна та регіональна геологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.01.01,Загальне землеробство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.15,Загальне мовознавство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 18.22.06,Залізнична колія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.02.23,Засоби захисту від зброї масового ураження.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.02.11,Засоби та методи військової навігації.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.20.02,Застосування електротехнологій у сільськогосподарському виробництві.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.02.18,Захист військової техніки від засобів виявлення.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 14.15.08,Збагачення корисних копалин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.03.06,Зварювання та споріднені технології.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 30.00.06,"Земельне право, аграрне право, екологічне право, природоресурсове право.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 03.00.08,Зоологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.02,Зоотехнія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.10,Іберійсько-кавказькі мови.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.03.08,Імунологія та алергологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.07,Індоіранські мови.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 04.00.07,Інженерна геологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.02.05,Інженерне обладнання театрів військових дій.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 24.00.09,Іноземні держави та їх потенціали.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.13,Інфекційні хвороби.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.05,Інформатика та кібернетика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 24.00.07,Інформаційна безпека України.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.11.16,Інформаційно-вимірювальні системи.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 21.00,Історичні науки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 21.00.06,"Історіографія, джерелознавство та спеціальні історичні дисципліни.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 21.00.03,Історіософія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.01.14,Історія військового мистецтва.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 21.00.07,Історія науки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 21.00.01,Історія України.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 27.00.05,Історія філософії.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 03.00.10,Іхтіологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 14.24.04,Кадастр і моніторинг земель.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.11,Кардіологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.03,Кількісні методи в економіці.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 23.00.04,"Кіномистецтво, телебачення.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.14,"Класичні мови, окремі індоєвропейські мови.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.29,Клінічна імунологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01,Клінічна медицина.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.28,Клінічна фармакологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 03.00.22,Клітинна біологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 21.00.08,"Книгознавство, бібліотекознавство, бібліографознавство.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 02.00.11,Колоїдна хімія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 30.00.02,Конституційне право.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 05.00.11,Конструктивна географія і раціональне використання природних ресурсів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.01.12,Кормовиробництво і луківництво.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.04.01,"Котли, парогенератори та камери згоряння.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 30.00.08,"Кримінальне право та кримінологія, кримінально-виконавче право.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 30.00.09,"Кримінальний процес та криміналістика, судова експертиза.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 03.00.19,Кріобіологія та кріомедицина.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.33,Курортологія та фізіотерапія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.16.04,Ливарне виробництво.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.24,Лікувальна фізкультура.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.03,Лісове господарство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.03.01,"Лісові культури, селекція, насінництво.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.03.02,Лісовпорядження і лісова таксація.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.03.03,Лісознавство і лісівництво.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.01.04,Література зарубіжних країн.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.01.03,Література слов'янських народів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.01.09,Літературне джерелознавство і текстологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.01,Літературознавство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 04.00.21,Літологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 27.00.06,Логіка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.11,Магнетизм.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 14.15.01,Маркшейдерія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01 01,Математикa.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.01.08,"Математична логіка, теорія алгоритмів і дискретна математика.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.01.03,Математична фізика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.05.02,Математичне моделювання та обчислювальні методи.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.05.03,Математичне та програмне забезпечення обчислювальних машин і систем.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.01.01,Математичний аналіз.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.02.01,Матеріалознавство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.05.02,Машини для виробництва будівельних матеріалів і конструкцій.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.05.04,Машини для земляних та дорожніх робіт.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.05.07,Машини для лісового комплексу.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.05.01,Машини і процеси поліграфічного виробництва.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.05.10,Машини легкої промисловості.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.05.08,Машини металургійного виробництва.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.05.12,Машини нафтової та газової промисловості.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.05.13,Машини та апарати хімічних виробництв.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.05.09,"Машини харчової, мікробіологічної та фармацевтичної промисловості.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.02,Машинознавство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.32,Медична біохімія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 32.00.04,Медична психологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.11.17,Медичні прилади та системи.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.01.02,Меліорація і зрошувальне землеробство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 15.17.18,Мембрани та мембранна технологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.16.01,Металознавство і термічне оброблення металів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.16,Металургія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.16.07,Металургія високочистих металів та спеціальних сплавів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.16.03,Металургія кольорових та рідкісних металів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.16.02,Металургія чорних металів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 05.00.09,"Метеорологія, кліматологія, агрометеорологія.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 25.00.02,Методологія та методи соціологічних досліджень.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.11.15,Метрологія та метрологічне забезпечення.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.20.01,Механізація сільськогосподарського виробництва.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.02,Механізми регулювання економіки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.02,Механіка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 14.15.09,Механіка грунтів та гірських порід.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.02.04,Механіка деформівного твердого тіла.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.02.05,"Механіка рідини, газу та плазми.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.08.03,Механіка та конструювання суден.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 23.00,Мистецтвознавство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 30.00.11,Міжнародне право.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 03.00.21,Мікологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 03.00.07,Мікробіологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 04.00.20,"Мінералогія, кристалографія.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 19.00.03,Містобудування та ландшафтна архітектура.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 28.00.06,Місцеве самоврядування.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.07.03,Міцність літальних апаратів.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.13,"Мови народів Азії, Африки, аборигенів Америки та Австралії.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02,Мовознавство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 03.00.03,Молекулярна біологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.11,Монгольські мови.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 23.00.08,"Музеєзнавство, зберігання художніх цінностей та пам'яток архітектури.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 23.00.03,Музичне мистецтво.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 18.22.13,Навігація та керування повітряним рухом.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.02.10,Надійність машин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.09.15,Надпровідні електротехнічні пристрої.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.22,Надпровідність.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.07.06,"Наземні комплекси, стартове обладнання.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.09.12,Напівпровідникові перетворювачі електроенергії.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.17,Наркологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 14.15.13,"Нафтогазопроводи, бази та сховища.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 02.00.13,Нафтохімія і вуглехімія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 24.00,Національна безпека.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.05,Нейрохірургія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 02.00.01,Неорганічна хімія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.15,Нервові хвороби.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.03.01,Нормальна анатомія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.03.03,Нормальна фізіологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 23.00.05,Образотворче мистецтво.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.03,Обробка матеріалів у машинобудуванні.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.01.07,Обчислювальна математика.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.13,Обчислювальна техніка та автоматизація.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.13.13,"Обчислювальні машини, системи та мережі.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.01.06,Овочівництво.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.02.14,Озброєння та військова техніка.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 05.00.08,Океанологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 33.00.01,Олімпійський і професійний спорт.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.07,Онкологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 27.00.01,"Онтологія, гносеологія, феноменологія.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.01.03,Оперативне мистецтво.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 24.00.06,Оперативно-пошукова діяльність.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 01.04.05,"Оптика, лазерна фізика.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.11.07,Оптичні прилади та системи.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.12.20,Оптоелектронні системи.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 28.00.03,Організація й управління в державних установах.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.02.03,"Організація управління, планування і регулювання економікою.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 02.00.03,Органічна хімія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 20.01.01,Основи військової науки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.19,Оториноларингологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 10.26.01,Охорона праці.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.18,Очні хвороби.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 04.00.09,Палеонтологія і стратиграфія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 03.00.18,"Паразитологія, гельмінтологія.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.03.02,Патологічна анатомія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.03.04,Патологічна фізіологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 07.00.02,"Патологія, онкологія і морфологія тварин.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 32.00.07,Педагогічна та вікова психологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 31.00,Педагогічні науки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 08.01.10,Педіатрія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 16.18.03,Первинне оброблення та зберігання продуктів рослинництва.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.16,Перекладознавство (теорія і практика перекладу).,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 13.14.08,Перетворення відновлюваних видів енергії.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 04.00.08,Петрологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 19.23.02,Підвалини та фундаменти.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 24.00.05,Підготовка кадрів органів та військ державної безпеки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 14.15.02,Підземна розробка родовищ корисних копалин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.05.05,Підіймально-транспортні машини.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 29.06.02,"Підприємництво, менеджмент та маркетинг.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.1 06.01.07,Плодівництво.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 10.26.03,Пожежна безпека.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 26.00.03,Політична культура та ідеологія.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 26.00.02,Політичні інститути та процеси.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 26.00,Політичні науки.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 26.00.04,Політичні проблеми міжнародних систем та глобального розвитку.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.01.05,Порівняльне літературознавство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.1 22.02.17,Порівняльно-історичне і типологічне мовознавство.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 11.16.06,Порошкова металургія та композиційні матеріали.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 24.00.04,Посягання на державні інтереси.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 10.01.01,"Прикладна геометрія, інженерна графіка.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.21.00.1,"Прикладна геометрія, інженерна графіка та ергономіка.",Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
II.2 24.00.02,Прикордонні війська.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.11,Прилади.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.11.09,Прилади для визначення складу речовин.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
I.2 12.11.10,Прилади для вимірювання іонізувальних випромінень.,Державний класифікатор видів науково-технічної діяльності (ДК 015:97),ДК 015:97
